branch,file,function_addr,evidence_type,score,confidence,role_candidate,basic_block_count,internal_block_count,incoming_lcalls,call_count,xdata_read_count,xdata_write_count,movc_count,conditional_branch_count,loop_like_score,bit_operation_count,immediate_hits,xdata_hits,related_calls,notes
RTOS_service,ppkp2012 a01.PZU,0x4441,isolator_status_candidate,1.650,hypothesis,unknown,3,2,1,0,9,2,0,1,1,1,,0x6408;0x6419;0x641A;0x641B;0x641C;0x641D;0x641E;0x641F;0x66EE,,"isolator-status hypothesis (bit flags + XDATA flags), no direct marker"
RTOS_service,ppkp2019 a02.PZU,0x4228,polling_loop_candidate,7.200,medium,dispatcher_or_router,85,84,1,20,5,0,1,38,85,2,0x01,0x6892;0x6894;0x696D;0x6984;0x777D,0x428E;0x429D;0x42A9;0x42B9;0x42CE;0x42F8;0x4304;0x4322;0x432F;0x435F;0x740C;0x92EF,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x439D,polling_loop_candidate,7.200,medium,dispatcher_or_router,36,35,7,22,2,14,0,10,42,4,,0x0001;0x6408;0x6523;0x6889;0x688E;0x6892;0x6893;0x6894;0x6895;0x769D;0x76A9;0x777D,0x4402;0x440F;0x442E;0x445A;0x4473;0x44B2;0x4BBE;0x92EF;0x9302;0x941F;0x942E;0x9458,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x49C8,polling_loop_candidate,7.200,medium,dispatcher_or_router,48,47,1,34,0,0,0,23,124,4,0x01,,0x4C67;0x4C89;0x92EF;0x9312,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x4CDC,polling_loop_candidate,7.200,medium,dispatcher_or_router,56,55,2,31,0,0,0,26,72,0,0x01,,0x4DA5;0x4DAD;0x4DC2;0x4DC9;0x92EF;0x9302;0x9312;0x9370;0x93AA,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x6864,polling_loop_candidate,7.200,medium,dispatcher_or_router,26,25,1,40,2,0,1,12,15,0,0x01,0x6894,0x439D;0x6859;0x694D;0x69BE;0x6C1C;0x6C26;0x6C49;0x92EF;0x944B,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x6A45,polling_loop_candidate,7.200,medium,dispatcher_or_router,22,21,1,32,0,0,1,10,15,0,0x01,,0x439D;0x6A3A;0x6AD5;0x6B47;0x6C1C;0x6C26;0x6C49;0x92EF;0x944B,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x7A32,polling_loop_candidate,7.200,medium,dispatcher_or_router,79,78,1,24,39,2,3,33,77,6,0x01;0x63,0x3010;0x3012;0x3013;0x3014;0x3015;0x3016;0x3017;0x3018;0x3019;0x301A;0x31AD;0x34CD,0x7408;0x7A2B;0x7A58;0x7AA9;0x7AD0;0x7ADE;0x7AEB;0x7AFF;0x7B15;0x7B2B;0x7B48;0x7B65,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x9F7F,polling_loop_candidate,7.200,medium,dispatcher_or_router,24,23,1,25,8,0,0,10,16,4,,0x6860;0x772A;0x772D;0x7730;0x7731,0x92BF;0x92D7;0x9FD0;0xA021;0xA03A;0xA1F4,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0xA9C5,polling_loop_candidate,7.200,medium,dispatcher_or_router,106,105,1,51,4,0,1,53,146,14,0x01,0x6408;0x6892;0x696A,0x92EF;0x9312;0x93AA;0x93BC;0xA9B8;0xA9FE;0xAA6D;0xAA82;0xAA8C;0xAAFE;0xAB13;0xAB21,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0xAF92,polling_loop_candidate,7.200,medium,dispatcher_or_router,40,39,1,44,8,0,0,20,31,6,0x01,0x6861;0x6864;0x6894;0x76AF;0x777B;0x778A,0x4228;0x439D;0x45A7;0x46F8;0x6761;0x6788;0x67EE;0x6854;0x6864;0x6A35;0x6A45;0x6BA6,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0xADD0,polling_loop_candidate,7.040,medium,dispatcher_or_router,36,35,1,18,3,0,0,12,41,8,0x01,0x64EF;0x6546;0x7768,0x92EF;0x93BC;0xAE0B;0xAE7D;0xAE8E;0xAE99;0xAEA4;0xAEB5;0xAEC6;0xAED7;0xAEE3;0xAEF2,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x6EEE,polling_loop_candidate,6.960,medium,dispatcher_or_router,38,37,1,17,2,0,2,21,47,2,0x01,0x76A6;0x7764,0x6DA6;0x6F30;0x6F40;0x6F66;0x6F71;0x6F81;0x92EF;0x93AA;0x972E,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0xA06D,polling_loop_candidate,6.880,medium,dispatcher_or_router,35,34,1,16,12,1,0,16,26,6,0x01,0x6725;0x6726;0x685F;0x6860;0x76B4,0xA087;0xA0A0;0xA0BA;0xA129;0xA12F;0xA13D;0xA16A;0xA197;0xA1A9;0xA1CD,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x6C9A,polling_loop_candidate,6.720,medium,dispatcher_or_router,38,37,1,14,6,0,0,23,46,9,0x01;0xA0,0x6892;0x7763,0x6D57;0x6D59;0x92EF;0x9302;0x944B,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x57DB,polling_loop_candidate,6.640,medium,dispatcher_or_router,17,16,2,13,119,27,4,4,20,2,,0x6419;0x641A;0x641B;0x641C;0x641D;0x641E;0x64E1;0x64E3;0x6549;0x654A;0x6892;0x6894,0x43AA;0x48C3;0x48EF;0x4C71;0x4CDC;0x5832;0x93B0;0x93CB;0x941F;0x942E;0x9458;0x9489,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x4744,polling_loop_candidate,6.480,medium,dispatcher_or_router,39,38,1,11,3,14,0,20,54,0,0x01;0x63;0xA0,0x0001;0x63F5;0x6420;0x688B;0x688C;0x688D;0x76AA;0x777E;0xFF9A;0xFFA2;0xFFAD;0xFFAE,0x47EE;0x48C3;0x495D;0x49C8;0x4BBE;0x4CA6;0x4CDC;0x5388;0x94F7;0xA757;0xB096,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x972E,polling_loop_candidate,6.480,medium,dispatcher_or_router,21,20,2,11,0,1,0,10,24,0,,0x688E,0x92EF;0x9302;0x93AA;0x9771;0x9791;0x97A8,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x495D,polling_loop_candidate,6.400,medium,dispatcher_or_router,19,18,1,10,0,1,0,11,28,0,0x01,0x654A,0x491B;0x4940;0x49C3;0x92EF,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x6DA6,polling_loop_candidate,6.320,medium,dispatcher_or_router,29,28,3,9,1,0,0,15,31,1,0x01,0x6531,0x6DC1;0x6DE2;0x6DF4;0x92EF;0x9312,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x97B8,polling_loop_candidate,6.320,medium,dispatcher_or_router,13,12,1,9,0,0,0,7,19,4,0x01,,0x92EF;0x9302;0x93AA;0x93BC;0x97D8;0x9807,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x6E1A,polling_loop_candidate,6.240,medium,dispatcher_or_router,18,17,1,8,2,0,0,7,19,0,0x01,0x6531;0x7766,0x6E52;0x6E5E;0x6E77;0x6E7D;0x92EF,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x7FAF,polling_loop_candidate,6.080,medium,dispatcher_or_router,18,17,1,6,9,2,0,11,21,5,0x01,0x3000;0x6419;0x6620;0x6621;0x6894;0x76B4,0x4C71;0x66B6;0x66FA;0x7FBB;0x7FF8;0x93EF,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x6FC9,polling_loop_candidate,6.040,medium,dispatcher_or_router,10,9,1,13,20,5,0,3,12,1,,0x76A7;0x76AA;0x76AB;0x76AC,0x54A7;0x7050;0x73F1;0x92EF;0x92FE;0x941F;0x942E;0x9458;0x9489;0x94D0;0x94D6;0x94EA,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x4100,polling_loop_candidate,6.000,medium,dispatcher_or_router,12,11,0,5,1,0,0,4,29,6,,0x0030,0x4112;0x4127;0x415F,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x94F7,polling_loop_candidate,5.920,medium,state_update_worker,1,0,2,4,5,6,0,0,14,0,,0x688E;0x76A9;0x773B;0x773C;0x773D;0x7743;0xFFAD;0xFFB5,0x4C67;0x4C89;0x57DB;0x93B8,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x4228,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,85,84,1,20,5,0,1,38,85,2,0x01,0x6892;0x6894;0x696D;0x6984;0x777D,0x428E;0x429D;0x42A9;0x42B9;0x42CE;0x42F8;0x4304;0x4322;0x432F;0x435F;0x740C;0x92EF,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x439D,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,36,35,7,22,2,14,0,10,42,4,,0x0001;0x6408;0x6523;0x6889;0x688E;0x6892;0x6893;0x6894;0x6895;0x769D;0x76A9;0x777D,0x4402;0x440F;0x442E;0x445A;0x4473;0x44B2;0x4BBE;0x92EF;0x9302;0x941F;0x942E;0x9458,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x49C8,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,48,47,1,34,0,0,0,23,124,4,0x01,,0x4C67;0x4C89;0x92EF;0x9312,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x4CDC,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,56,55,2,31,0,0,0,26,72,0,0x01,,0x4DA5;0x4DAD;0x4DC2;0x4DC9;0x92EF;0x9302;0x9312;0x9370;0x93AA,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x6864,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,26,25,1,40,2,0,1,12,15,0,0x01,0x6894,0x439D;0x6859;0x694D;0x69BE;0x6C1C;0x6C26;0x6C49;0x92EF;0x944B,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x6A45,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,22,21,1,32,0,0,1,10,15,0,0x01,,0x439D;0x6A3A;0x6AD5;0x6B47;0x6C1C;0x6C26;0x6C49;0x92EF;0x944B,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x7A32,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,79,78,1,24,39,2,3,33,77,6,0x01;0x63,0x3010;0x3012;0x3013;0x3014;0x3015;0x3016;0x3017;0x3018;0x3019;0x301A;0x31AD;0x34CD,0x7408;0x7A2B;0x7A58;0x7AA9;0x7AD0;0x7ADE;0x7AEB;0x7AFF;0x7B15;0x7B2B;0x7B48;0x7B65,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x9F7F,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,24,23,1,25,8,0,0,10,16,4,,0x6860;0x772A;0x772D;0x7730;0x7731,0x92BF;0x92D7;0x9FD0;0xA021;0xA03A;0xA1F4,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0xA9C5,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,106,105,1,51,4,0,1,53,146,14,0x01,0x6408;0x6892;0x696A,0x92EF;0x9312;0x93AA;0x93BC;0xA9B8;0xA9FE;0xAA6D;0xAA82;0xAA8C;0xAAFE;0xAB13;0xAB21,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0xAF92,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,40,39,1,44,8,0,0,20,31,6,0x01,0x6861;0x6864;0x6894;0x76AF;0x777B;0x778A,0x4228;0x439D;0x45A7;0x46F8;0x6761;0x6788;0x67EE;0x6854;0x6864;0x6A35;0x6A45;0x6BA6,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0xADD0,common_mash_dispatcher_candidate,5.720,low,dispatcher_or_router,36,35,1,18,3,0,0,12,41,8,0x01,0x64EF;0x6546;0x7768,0x92EF;0x93BC;0xAE0B;0xAE7D;0xAE8E;0xAE99;0xAEA4;0xAEB5;0xAEC6;0xAED7;0xAEE3;0xAEF2,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x6EEE,common_mash_dispatcher_candidate,5.630,low,dispatcher_or_router,38,37,1,17,2,0,2,21,47,2,0x01,0x76A6;0x7764,0x6DA6;0x6F30;0x6F40;0x6F66;0x6F71;0x6F81;0x92EF;0x93AA;0x972E,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0xA06D,common_mash_dispatcher_candidate,5.540,low,dispatcher_or_router,35,34,1,16,12,1,0,16,26,6,0x01,0x6725;0x6726;0x685F;0x6860;0x76B4,0xA087;0xA0A0;0xA0BA;0xA129;0xA12F;0xA13D;0xA16A;0xA197;0xA1A9;0xA1CD,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x45A7,polling_loop_candidate,5.360,medium,dispatcher_or_router,11,10,1,12,6,5,1,6,10,1,,0x6892;0x6893;0x6895;0x76A7;0x76A9;0x7731,0x45E0;0x4600;0x4633;0x4C67;0x4C89;0x57DB;0x6FC9;0x92EF;0x92F9;0x93B0;0xA9C5,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x6C9A,common_mash_dispatcher_candidate,5.360,low,dispatcher_or_router,38,37,1,14,6,0,0,23,46,9,0x01;0xA0,0x6892;0x7763,0x6D57;0x6D59;0x92EF;0x9302;0x944B,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x57DB,common_mash_dispatcher_candidate,5.270,low,dispatcher_or_router,17,16,2,13,119,27,4,4,20,2,,0x6419;0x641A;0x641B;0x641C;0x641D;0x641E;0x64E1;0x64E3;0x6549;0x654A;0x6892;0x6894,0x43AA;0x48C3;0x48EF;0x4C71;0x4CDC;0x5832;0x93B0;0x93CB;0x941F;0x942E;0x9458;0x9489,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x6FC9,common_mash_dispatcher_candidate,5.270,low,dispatcher_or_router,10,9,1,13,20,5,0,3,12,1,,0x76A7;0x76AA;0x76AB;0x76AC,0x54A7;0x7050;0x73F1;0x92EF;0x92FE;0x941F;0x942E;0x9458;0x9489;0x94D0;0x94D6;0x94EA,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x4744,address_range_candidate,5.200,medium,dispatcher_or_router,39,38,1,11,3,14,0,20,54,0,0x01;0x63;0xA0,0x0001;0x63F5;0x6420;0x688B;0x688C;0x688D;0x76AA;0x777E;0xFF9A;0xFFA2;0xFFAD;0xFFAE,0x47EE;0x48C3;0x495D;0x49C8;0x4BBE;0x4CA6;0x4CDC;0x5388;0x94F7;0xA757;0xB096,address-range immediates + conditionals near loop-like control
RTOS_service,ppkp2019 a02.PZU,0x6C53,polling_loop_candidate,5.180,medium,dispatcher_or_router,12,11,1,6,1,0,1,5,11,0,,0x7762,0x6C7B;0x6C89;0x92EF,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x4744,common_mash_dispatcher_candidate,5.090,low,dispatcher_or_router,39,38,1,11,3,14,0,20,54,0,0x01;0x63;0xA0,0x0001;0x63F5;0x6420;0x688B;0x688C;0x688D;0x76AA;0x777E;0xFF9A;0xFFA2;0xFFAD;0xFFAE,0x47EE;0x48C3;0x495D;0x49C8;0x4BBE;0x4CA6;0x4CDC;0x5388;0x94F7;0xA757;0xB096,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x972E,common_mash_dispatcher_candidate,5.090,low,dispatcher_or_router,21,20,2,11,0,1,0,10,24,0,,0x688E,0x92EF;0x9302;0x93AA;0x9771;0x9791;0x97A8,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x57DB,packet_export_candidate,5.040,medium,dispatcher_or_router,17,16,2,13,119,27,4,4,20,2,,0x6419;0x641A;0x641B;0x641C;0x641D;0x641E;0x64E1;0x64E3;0x6549;0x654A;0x6892;0x6894,0x43AA;0x48C3;0x48EF;0x4C71;0x4CDC;0x5832;0x93B0;0x93CB;0x941F;0x942E;0x9458;0x9489,packet export integration via global packet pipeline overlap
RTOS_service,ppkp2019 a02.PZU,0x9312,polling_loop_candidate,5.020,medium,dispatcher_or_router,7,6,7,4,4,0,0,3,11,0,0x01,0x76AA;0x76AB,0x9392,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x495D,common_mash_dispatcher_candidate,5.000,low,dispatcher_or_router,19,18,1,10,0,1,0,11,28,0,0x01,0x654A,0x491B;0x4940;0x49C3;0x92EF,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x6DA6,common_mash_dispatcher_candidate,4.910,low,dispatcher_or_router,29,28,3,9,1,0,0,15,31,1,0x01,0x6531,0x6DC1;0x6DE2;0x6DF4;0x92EF;0x9312,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x97B8,common_mash_dispatcher_candidate,4.910,low,dispatcher_or_router,13,12,1,9,0,0,0,7,19,4,0x01,,0x92EF;0x9302;0x93AA;0x93BC;0x97D8;0x9807,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x6E8E,polling_loop_candidate,4.880,medium,dispatcher_or_router,16,15,1,6,1,0,0,9,10,0,0x01,0x7765,0x6DA6;0x92EF;0x93BC;0x97B8,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x6E1A,common_mash_dispatcher_candidate,4.820,low,dispatcher_or_router,18,17,1,8,2,0,0,7,19,0,0x01,0x6531;0x7766,0x6E52;0x6E5E;0x6E77;0x6E7D;0x92EF,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x45A7,common_mash_dispatcher_candidate,4.780,low,dispatcher_or_router,11,10,1,12,6,5,1,6,10,1,,0x6892;0x6893;0x6895;0x76A7;0x76A9;0x7731,0x45E0;0x4600;0x4633;0x4C67;0x4C89;0x57DB;0x6FC9;0x92EF;0x92F9;0x93B0;0xA9C5,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x439D,led_control_candidate,4.700,medium,dispatcher_or_router,36,35,7,22,2,14,0,10,42,4,,0x0001;0x6408;0x6523;0x6889;0x688E;0x6892;0x6893;0x6894;0x6895;0x769D;0x76A9;0x777D,0x4402;0x440F;0x442E;0x445A;0x4473;0x44B2;0x4BBE;0x92EF;0x9302;0x941F;0x942E;0x9458,bit operations with XDATA writes (LED/control hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x4CA6,polling_loop_candidate,4.640,medium,unknown,5,4,1,3,0,0,0,2,10,0,,,0x5E5E;0x92EF,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x7FAF,common_mash_dispatcher_candidate,4.640,low,dispatcher_or_router,18,17,1,6,9,2,0,11,21,5,0x01,0x3000;0x6419;0x6620;0x6621;0x6894;0x76B4,0x4C71;0x66B6;0x66FA;0x7FBB;0x7FF8;0x93EF,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x4100,common_mash_dispatcher_candidate,4.550,low,dispatcher_or_router,12,11,0,5,1,0,0,4,29,6,,0x0030,0x4112;0x4127;0x415F,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x439D,event_queue_candidate,4.500,medium,dispatcher_or_router,36,35,7,22,2,14,0,10,42,4,,0x0001;0x6408;0x6523;0x6889;0x688E;0x6892;0x6893;0x6894;0x6895;0x769D;0x76A9;0x777D,0x4402;0x440F;0x442E;0x445A;0x4473;0x44B2;0x4BBE;0x92EF;0x9302;0x941F;0x942E;0x9458,event-queue candidate based on call density + state writes
RTOS_service,ppkp2019 a02.PZU,0x9826,alarm_fault_status_candidate,4.480,medium,state_update_worker,12,11,1,2,39,10,0,6,12,0,0x01,0x0A76;0x0C82;0x654A;0x6862;0x6864;0x6865;0x6882;0x6884;0x688E;0x6892;0x6894;0x769C,0x9837,state/fault candidate: XDATA writes + conditional updates
RTOS_service,ppkp2019 a02.PZU,0x6C53,common_mash_dispatcher_candidate,4.440,low,dispatcher_or_router,12,11,1,6,1,0,1,5,11,0,,0x7762,0x6C7B;0x6C89;0x92EF,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x6C9A,address_range_candidate,4.400,medium,dispatcher_or_router,38,37,1,14,6,0,0,23,46,9,0x01;0xA0,0x6892;0x7763,0x6D57;0x6D59;0x92EF;0x9302;0x944B,address-range immediates + conditionals near loop-like control
RTOS_service,ppkp2019 a02.PZU,0x7A32,address_range_candidate,4.400,medium,dispatcher_or_router,79,78,1,24,39,2,3,33,77,6,0x01;0x63,0x3010;0x3012;0x3013;0x3014;0x3015;0x3016;0x3017;0x3018;0x3019;0x301A;0x31AD;0x34CD,0x7408;0x7A2B;0x7A58;0x7AA9;0x7AD0;0x7ADE;0x7AEB;0x7AFF;0x7B15;0x7B2B;0x7B48;0x7B65,address-range immediates + conditionals near loop-like control
RTOS_service,ppkp2019 a02.PZU,0x7A32,packet_export_candidate,4.400,medium,dispatcher_or_router,79,78,1,24,39,2,3,33,77,6,0x01;0x63,0x3010;0x3012;0x3013;0x3014;0x3015;0x3016;0x3017;0x3018;0x3019;0x301A;0x31AD;0x34CD,0x7408;0x7A2B;0x7A58;0x7AA9;0x7AD0;0x7ADE;0x7AEB;0x7AFF;0x7B15;0x7B2B;0x7B48;0x7B65,packet export integration via global packet pipeline overlap
RTOS_service,ppkp2019 a02.PZU,0xA9C5,packet_export_candidate,4.400,medium,dispatcher_or_router,106,105,1,51,4,0,1,53,146,14,0x01,0x6408;0x6892;0x696A,0x92EF;0x9312;0x93AA;0x93BC;0xA9B8;0xA9FE;0xAA6D;0xAA82;0xAA8C;0xAAFE;0xAB13;0xAB21,packet export integration via global packet pipeline overlap
RTOS_service,ppkp2019 a02.PZU,0x9370,polling_loop_candidate,4.340,medium,unknown,8,7,1,3,0,0,0,3,9,0,0x01,,0x9392,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x6E8E,common_mash_dispatcher_candidate,4.240,low,dispatcher_or_router,16,15,1,6,1,0,0,9,10,0,0x01,0x7765,0x6DA6;0x92EF;0x93BC;0x97B8,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2019 a02.PZU,0x57DB,led_control_candidate,4.200,medium,dispatcher_or_router,17,16,2,13,119,27,4,4,20,2,,0x6419;0x641A;0x641B;0x641C;0x641D;0x641E;0x64E1;0x64E3;0x6549;0x654A;0x6892;0x6894,0x43AA;0x48C3;0x48EF;0x4C71;0x4CDC;0x5832;0x93B0;0x93CB;0x941F;0x942E;0x9458;0x9489,bit operations with XDATA writes (LED/control hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x4C13,polling_loop_candidate,4.120,medium,dispatcher_or_router,6,5,7,4,1,1,0,2,8,0,0x01,0x0030;0x6862,0x4C20;0x92EF,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x6BA6,polling_loop_candidate,4.040,medium,state_update_worker,13,12,1,3,8,4,0,8,8,4,0x01,0x0001;0x652C;0x652D;0x652E;0x652F;0x696C;0x696D,0x6BE7;0x6C49,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2019 a02.PZU,0x439D,packet_export_candidate,3.800,low,dispatcher_or_router,36,35,7,22,2,14,0,10,42,4,,0x0001;0x6408;0x6523;0x6889;0x688E;0x6892;0x6893;0x6894;0x6895;0x769D;0x76A9;0x777D,0x4402;0x440F;0x442E;0x445A;0x4473;0x44B2;0x4BBE;0x92EF;0x9302;0x941F;0x942E;0x9458,packet export integration via global packet pipeline overlap
RTOS_service,ppkp2019 a02.PZU,0x49C8,packet_export_candidate,3.800,low,dispatcher_or_router,48,47,1,34,0,0,0,23,124,4,0x01,,0x4C67;0x4C89;0x92EF;0x9312,packet export integration via global packet pipeline overlap
RTOS_service,ppkp2019 a02.PZU,0x4CDC,packet_export_candidate,3.800,low,dispatcher_or_router,56,55,2,31,0,0,0,26,72,0,0x01,,0x4DA5;0x4DAD;0x4DC2;0x4DC9;0x92EF;0x9302;0x9312;0x9370;0x93AA,packet export integration via global packet pipeline overlap
RTOS_service,ppkp2019 a02.PZU,0x57DB,event_queue_candidate,3.800,low,dispatcher_or_router,17,16,2,13,119,27,4,4,20,2,,0x6419;0x641A;0x641B;0x641C;0x641D;0x641E;0x64E1;0x64E3;0x6549;0x654A;0x6892;0x6894,0x43AA;0x48C3;0x48EF;0x4C71;0x4CDC;0x5832;0x93B0;0x93CB;0x941F;0x942E;0x9458;0x9489,event-queue candidate based on call density + state writes
RTOS_service,ppkp2019 a02.PZU,0x6864,packet_export_candidate,3.800,low,dispatcher_or_router,26,25,1,40,2,0,1,12,15,0,0x01,0x6894,0x439D;0x6859;0x694D;0x69BE;0x6C1C;0x6C26;0x6C49;0x92EF;0x944B,packet export integration via global packet pipeline overlap
RTOS_service,ppkp2019 a02.PZU,0xAF92,packet_export_candidate,3.800,low,dispatcher_or_router,40,39,1,44,8,0,0,20,31,6,0x01,0x6861;0x6864;0x6894;0x76AF;0x777B;0x778A,0x4228;0x439D;0x45A7;0x46F8;0x6761;0x6788;0x67EE;0x6854;0x6864;0x6A35;0x6A45;0x6BA6,packet export integration via global packet pipeline overlap
RTOS_service,ppkp2019 a02.PZU,0x4744,event_queue_candidate,3.600,low,dispatcher_or_router,39,38,1,11,3,14,0,20,54,0,0x01;0x63;0xA0,0x0001;0x63F5;0x6420;0x688B;0x688C;0x688D;0x76AA;0x777E;0xFF9A;0xFFA2;0xFFAD;0xFFAE,0x47EE;0x48C3;0x495D;0x49C8;0x4BBE;0x4CA6;0x4CDC;0x5388;0x94F7;0xA757;0xB096,event-queue candidate based on call density + state writes
RTOS_service,ppkp2019 a02.PZU,0x7A32,event_queue_candidate,3.600,low,dispatcher_or_router,79,78,1,24,39,2,3,33,77,6,0x01;0x63,0x3010;0x3012;0x3013;0x3014;0x3015;0x3016;0x3017;0x3018;0x3019;0x301A;0x31AD;0x34CD,0x7408;0x7A2B;0x7A58;0x7AA9;0x7AD0;0x7ADE;0x7AEB;0x7AFF;0x7B15;0x7B2B;0x7B48;0x7B65,event-queue candidate based on call density + state writes
RTOS_service,ppkp2019 a02.PZU,0x6BA6,led_control_candidate,3.500,low,state_update_worker,13,12,1,3,8,4,0,8,8,4,0x01,0x0001;0x652C;0x652D;0x652E;0x652F;0x696C;0x696D,0x6BE7;0x6C49,bit operations with XDATA writes (LED/control hypothesis)
