file,branch,code_addr,opcode_hex,mnemonic,operands,length,target_addr,fallthrough_addr,is_reachable,source,confidence
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E44,54 7F,ANL,"A,#0x7F",2,,0x6E46,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E46,6A 60,UNK,,2,,0x6E48,True,flow,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E48,4E EA,UNK,,2,,0x6E4A,True,flow,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E4A,F0,MOVX,"@DPTR,A",1,,0x6E4B,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E4B,90 36 00,MOV,"DPTR,#0x3600",3,,0x6E4E,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E4E,12 79 02,LCALL,0x7902,3,0x7902,0x6E51,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E51,12 5A B5,LCALL,0x5AB5,3,0x5AB5,0x6E54,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E54,12 79 2E,LCALL,0x792E,3,0x792E,0x6E57,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E57,B1 C0,UNK,,2,,0x6E59,True,flow,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E59,60 35,JZ,+53,2,0x6E90,0x6E5B,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E5B,F5 F0,MOV,"0xF0,A",2,,0x6E5D,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E5D,90 30 E4,MOV,"DPTR,#0x30E4",3,,0x6E60,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E60,E0,MOVX,"A,@DPTR",1,,0x6E61,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E61,B5 F0 2A,CJNE,"A,0xF0,+42",3,0x6E8E,0x6E64,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E64,E5 F0,MOV,"A,0xF0",2,,0x6E66,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E66,F0,MOVX,"@DPTR,A",1,,0x6E67,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E67,B1 58,UNK,,2,,0x6E69,True,flow,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E69,60 0E,JZ,+14,2,0x6E79,0x6E6B,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E6B,23,UNK,,1,,0x6E6C,True,flow,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E6C,23,UNK,,1,,0x6E6D,True,flow,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E6D,75 F0 06,MOV,"0xF0,#0x06",3,,0x6E70,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E70,33,UNK,,1,,0x6E71,True,flow,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E71,40 04,JC,+4,2,0x6E77,0x6E73,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E73,15 F0,DEC,0xF0,2,,0x6E75,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x6E75,80 F9,SJMP,-7,2,0x6E70,,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7A9A,90 31 28,MOV,"DPTR,#0x3128",3,,0x7A9D,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7A9D,7E 30,MOV,"R6,#0x30",2,,0x7A9F,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7A9F,7F 60,MOV,"R7,#0x60",2,,0x7AA1,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AA1,75 F0 18,MOV,"0xF0,#0x18",3,,0x7AA4,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AA4,12 82 C0,LCALL,0x82C0,3,0x82C0,0x7AA7,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AA7,60 0A,JZ,+10,2,0x7AB3,0x7AA9,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AA9,12 82 A8,LCALL,0x82A8,3,0x82A8,0x7AAC,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AAC,90 31 25,MOV,"DPTR,#0x3125",3,,0x7AAF,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AAF,E0,MOVX,"A,@DPTR",1,,0x7AB0,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AB0,D2 E0,SETB,0xE0,2,,0x7AB2,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AB2,F0,MOVX,"@DPTR,A",1,,0x7AB3,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AB3,90 31 40,MOV,"DPTR,#0x3140",3,,0x7AB6,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AB6,7E 30,MOV,"R6,#0x30",2,,0x7AB8,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AB8,7F 78,MOV,"R7,#0x78",2,,0x7ABA,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7ABA,75 F0 18,MOV,"0xF0,#0x18",3,,0x7ABD,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7ABD,12 82 C0,LCALL,0x82C0,3,0x82C0,0x7AC0,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AC0,60 0A,JZ,+10,2,0x7ACC,0x7AC2,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AC2,12 82 A8,LCALL,0x82A8,3,0x82A8,0x7AC5,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AC5,90 31 25,MOV,"DPTR,#0x3125",3,,0x7AC8,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AC8,E0,MOVX,"A,@DPTR",1,,0x7AC9,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AC9,D2 E1,SETB,0xE1,2,,0x7ACB,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7ACB,F0,MOVX,"@DPTR,A",1,,0x7ACC,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7ACC,90 31 5D,MOV,"DPTR,#0x315D",3,,0x7ACF,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7ACF,E0,MOVX,"A,@DPTR",1,,0x7AD0,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AD0,F5 F0,MOV,"0xF0,A",2,,0x7AD2,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AD2,90 31 5A,MOV,"DPTR,#0x315A",3,,0x7AD5,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AD5,E0,MOVX,"A,@DPTR",1,,0x7AD6,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AD6,B5 F0 02,CJNE,"A,0xF0,+2",3,0x7ADB,0x7AD9,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x7AD9,80 0A,SJMP,+10,2,0x7AE5,,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x85EF,12 7B C2,LCALL,0x7BC2,3,0x7BC2,0x85F2,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x85F2,90 31 81,MOV,"DPTR,#0x3181",3,,0x85F5,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x85F5,E0,MOVX,"A,@DPTR",1,,0x85F6,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x85F6,70 03,JNZ,+3,2,0x85FB,0x85F8,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x85F8,12 7B 31,LCALL,0x7B31,3,0x7B31,0x85FB,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x85FB,90 31 5B,MOV,"DPTR,#0x315B",3,,0x85FE,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x85FE,E0,MOVX,"A,@DPTR",1,,0x85FF,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x85FF,60 16,JZ,+22,2,0x8617,0x8601,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x8601,14,UNK,,1,,0x8602,True,flow,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x8602,B4 14 00,CJNE,"A,#0x14,+0",3,0x8605,0x8605,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x8605,50 0B,JNC,+11,2,0x8612,0x8607,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x8607,90 36 38,MOV,"DPTR,#0x3638",3,,0x860A,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x860A,12 6C B5,LCALL,0x6CB5,3,0x6CB5,0x860D,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x860D,12 7D 35,LCALL,0x7D35,3,0x7D35,0x8610,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x8610,A3,INC,DPTR,1,,0x8611,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x8611,F0,MOVX,"@DPTR,A",1,,0x8612,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x8612,90 31 5B,MOV,"DPTR,#0x315B",3,,0x8615,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x8615,E4,UNK,,1,,0x8616,True,flow,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x8616,F0,MOVX,"@DPTR,A",1,,0x8617,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x8617,90 36 36,MOV,"DPTR,#0x3636",3,,0x861A,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x861A,12 6D 0A,LCALL,0x6D0A,3,0x6D0A,0x861D,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x861D,51 DE,UNK,,2,,0x861F,True,flow,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x861F,12 76 81,LCALL,0x7681,3,0x7681,0x8622,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x8622,12 59 A0,LCALL,0x59A0,3,0x59A0,0x8625,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x8625,12 73 7C,LCALL,0x737C,3,0x737C,0x8628,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x8628,12 76 4E,LCALL,0x764E,3,0x764E,0x862B,True,flow,high
90CYE03_19_DKS.PZU,90CYE_DKS,0x862B,91 7C,UNK,,2,,0x862D,True,flow,medium
90CYE03_19_DKS.PZU,90CYE_DKS,0x7D71,E8,MOV,"A,R0",1,,0x7D72,True,flow,high
